LST,area,date
28.459028132992348,Prahlad Nagar,2018-12-11
29.00322250639388,Prahlad Nagar,2018-12-19
27.47342710997445,Prahlad Nagar,2018-12-27
28.60567774936064,Prahlad Nagar,2019-01-01
27.981176470588267,Prahlad Nagar,2019-01-09
29.502736572890047,Prahlad Nagar,2019-01-17
27.620204603580603,Prahlad Nagar,2019-01-25
27.68744245524301,Prahlad Nagar,2019-02-02
31.17503836317137,Prahlad Nagar,2019-02-10
35.07641943734019,Prahlad Nagar,2019-02-18
33.404654731457846,Prahlad Nagar,2019-02-26
35.75593350383636,Prahlad Nagar,2019-03-06
38.53148337595912,Prahlad Nagar,2019-03-14
41.98659846547318,Prahlad Nagar,2019-03-22
44.03833759590796,Prahlad Nagar,2019-03-30
44.88337595907931,Prahlad Nagar,2019-04-07
43.67815856777497,Prahlad Nagar,2019-04-15
45.969079283887496,Prahlad Nagar,2019-04-23
43.900537084399,Prahlad Nagar,2019-05-01
42.60023017902815,Prahlad Nagar,2019-05-09
43.357340153452704,Prahlad Nagar,2019-05-17
44.49777493606141,Prahlad Nagar,2019-05-25
41.94938618925834,Prahlad Nagar,2019-06-02
41.40352941176474,Prahlad Nagar,2019-06-10
36.94120204603583,Prahlad Nagar,2019-06-18
36.48598465473149,Prahlad Nagar,2019-06-26
36.03076726342714,Prahlad Nagar,2019-07-04
35.57554987212279,Prahlad Nagar,2019-07-12
34.88925831202048,Prahlad Nagar,2019-07-20
34.45847913224546,Prahlad Nagar,2019-07-28
34.02769995247044,Prahlad Nagar,2019-08-05
33.59692077269542,Prahlad Nagar,2019-08-13
33.1661415929204,Prahlad Nagar,2019-08-21
32.944243197609985,Prahlad Nagar,2019-08-29
32.722344802299574,Prahlad Nagar,2019-09-06
32.500446406989155,Prahlad Nagar,2019-09-14
32.278548011678744,Prahlad Nagar,2019-09-22
32.05664961636833,Prahlad Nagar,2019-09-30
35.14462915601026,Prahlad Nagar,2019-10-08
33.21375959079286,Prahlad Nagar,2019-10-16
30.22342710997448,Prahlad Nagar,2019-10-24
32.78240409207165,Prahlad Nagar,2019-11-01
32.32416879795399,Prahlad Nagar,2019-11-09
32.291994884910515,Prahlad Nagar,2019-11-17
30.397340153452724,Prahlad Nagar,2019-11-25
28.560306905370894,Prahlad Nagar,2019-12-03
27.385856777493643,Prahlad Nagar,2019-12-11
28.098056265984688,Prahlad Nagar,2019-12-19
25.80562659846549,Prahlad Nagar,2019-12-27
27.09347826086959,Prahlad Nagar,2020-01-01
24.54473145780054,Prahlad Nagar,2020-01-09
27.596828644501315,Prahlad Nagar,2020-01-17
28.80240409207164,Prahlad Nagar,2020-01-25
28.51790281329928,Prahlad Nagar,2020-02-02
31.98360613810744,Prahlad Nagar,2020-02-10
33.78324808184147,Prahlad Nagar,2020-02-18
34.225038363171386,Prahlad Nagar,2020-02-26
32.811943734015394,Prahlad Nagar,2020-03-05
36.85800511508953,Prahlad Nagar,2020-03-13
36.307621483376,Prahlad Nagar,2020-03-21
40.94335038363174,Prahlad Nagar,2020-03-29
41.08956521739133,Prahlad Nagar,2020-04-06
43.49721227621487,Prahlad Nagar,2020-04-14
43.74158567774938,Prahlad Nagar,2020-04-22
44.40979539641947,Prahlad Nagar,2020-04-30
44.444092071611294,Prahlad Nagar,2020-05-08
45.14404092071615,Prahlad Nagar,2020-05-16
45.019923273657305,Prahlad Nagar,2020-05-24
39.03023017902815,Prahlad Nagar,2020-06-01
38.89099744245527,Prahlad Nagar,2020-06-09
38.75176470588238,Prahlad Nagar,2020-06-17
37.44043478260871,Prahlad Nagar,2020-06-25
36.44857476139981,Prahlad Nagar,2020-07-03
35.4567147401909,Prahlad Nagar,2020-07-11
34.46485471898199,Prahlad Nagar,2020-07-19
33.47299469777309,Prahlad Nagar,2020-07-27
32.48113467656418,Prahlad Nagar,2020-08-04
31.489274655355278,Prahlad Nagar,2020-08-12
30.497414634146367,Prahlad Nagar,2020-08-20
34.684815789473696,Prahlad Nagar,2020-08-28
31.1150224215247,Prahlad Nagar,2020-09-05
31.73543959950917,Prahlad Nagar,2020-09-13
32.35585677749364,Prahlad Nagar,2020-09-21
34.6527109974425,Prahlad Nagar,2020-09-29
36.15130434782611,Prahlad Nagar,2020-10-07
35.723631713555015,Prahlad Nagar,2020-10-15
36.27089514066499,Prahlad Nagar,2020-10-23
33.90043478260874,Prahlad Nagar,2020-10-31
32.42271099744249,Prahlad Nagar,2020-11-08
31.705217391304387,Prahlad Nagar,2020-11-16
31.77319693094633,Prahlad Nagar,2020-11-24
32.13207161125322,Prahlad Nagar,2020-12-02
28.99168797953968,Prahlad Nagar,2020-12-10
27.972301790281364,Prahlad Nagar,2020-12-18
26.320076726342737,Prahlad Nagar,2020-12-26
26.572659846547342,Prahlad Nagar,2021-01-01
28.50910485933508,Prahlad Nagar,2021-01-09
28.94480818414324,Prahlad Nagar,2021-01-17
27.32667519181589,Prahlad Nagar,2021-01-25
28.62710997442458,Prahlad Nagar,2021-02-02
30.777442455243,Prahlad Nagar,2021-02-10
34.48634271099746,Prahlad Nagar,2021-02-18
37.15629156010234,Prahlad Nagar,2021-02-26
38.14271099744249,Prahlad Nagar,2021-03-06
36.86900255754479,Prahlad Nagar,2021-03-14
40.39902813299234,Prahlad Nagar,2021-03-22
40.99583120204607,Prahlad Nagar,2021-03-30
42.55470588235298,Prahlad Nagar,2021-04-07
42.97677749360617,Prahlad Nagar,2021-04-15
42.49718670076728,Prahlad Nagar,2021-04-23
43.26831202046038,Prahlad Nagar,2021-05-01
43.21294117647062,Prahlad Nagar,2021-05-09
33.75104859335041,Prahlad Nagar,2021-05-17
36.048337595907945,Prahlad Nagar,2021-05-25
34.835907928388785,Prahlad Nagar,2021-06-02
33.47184379001282,Prahlad Nagar,2021-06-10
33.263492227487234,Prahlad Nagar,2021-06-18
33.055140664961655,Prahlad Nagar,2021-06-26
33.146757385701264,Prahlad Nagar,2021-07-04
33.23837410644088,Prahlad Nagar,2021-07-12
33.329990827180495,Prahlad Nagar,2021-07-20
33.421607547920104,Prahlad Nagar,2021-07-28
33.51322426865971,Prahlad Nagar,2021-08-05
33.60484098939933,Prahlad Nagar,2021-08-13
33.48755930702289,Prahlad Nagar,2021-08-21
33.370277624646455,Prahlad Nagar,2021-08-29
33.25299594227002,Prahlad Nagar,2021-09-06
33.135714259893575,Prahlad Nagar,2021-09-14
33.01843257751714,Prahlad Nagar,2021-09-22
32.9011508951407,Prahlad Nagar,2021-09-30
33.698823529411804,Prahlad Nagar,2021-10-08
33.748797953964235,Prahlad Nagar,2021-10-16
33.10575447570337,Prahlad Nagar,2021-10-24
33.170179028133006,Prahlad Nagar,2021-11-01
31.4431202046036,Prahlad Nagar,2021-11-09
32.66731457800515,Prahlad Nagar,2021-11-17
32.24698209718673,Prahlad Nagar,2021-11-25
28.26025575447576,Prahlad Nagar,2021-12-03
28.22797953964196,Prahlad Nagar,2021-12-11
27.519948849104903,Prahlad Nagar,2021-12-19
24.757800511509,Prahlad Nagar,2021-12-27
27.75717419354841,Prahlad Nagar,2022-01-01
24.58365728900258,Prahlad Nagar,2022-01-09
26.812634271099785,Prahlad Nagar,2022-01-17
27.40189258312024,Prahlad Nagar,2022-01-25
28.935012787723817,Prahlad Nagar,2022-02-02
30.846496163682893,Prahlad Nagar,2022-02-10
33.608491048593386,Prahlad Nagar,2022-02-18
34.9071867007673,Prahlad Nagar,2022-02-26
37.3795907928389,Prahlad Nagar,2022-03-06
39.97102301790285,Prahlad Nagar,2022-03-14
39.83488491048597,Prahlad Nagar,2022-03-22
42.10401534526856,Prahlad Nagar,2022-03-30
42.86514066496167,Prahlad Nagar,2022-04-07
42.65675191815859,Prahlad Nagar,2022-04-15
45.52462915601028,Prahlad Nagar,2022-04-23
42.34782608695655,Prahlad Nagar,2022-05-01
41.20115089514071,Prahlad Nagar,2022-05-09
39.918081841432254,Prahlad Nagar,2022-05-17
38.06324808184146,Prahlad Nagar,2022-05-25
39.2927877237852,Prahlad Nagar,2022-06-02
40.6015856777494,Prahlad Nagar,2022-06-10
37.91544757033252,Prahlad Nagar,2022-06-18
36.679919685265446,Prahlad Nagar,2022-06-26
35.444391800198375,Prahlad Nagar,2022-07-04
34.20886391513131,Prahlad Nagar,2022-07-12
32.97333603006424,Prahlad Nagar,2022-07-20
31.737808144997167,Prahlad Nagar,2022-07-28
30.5022802599301,Prahlad Nagar,2022-08-05
29.26675237486303,Prahlad Nagar,2022-08-13
28.03122448979596,Prahlad Nagar,2022-08-21
32.32558666945043,Prahlad Nagar,2022-08-29
36.6199488491049,Prahlad Nagar,2022-09-06
29.12007672634275,Prahlad Nagar,2022-09-14
31.581807580174942,Prahlad Nagar,2022-09-22
34.24030690537088,Prahlad Nagar,2022-09-30
34.30583972719526,Prahlad Nagar,2022-10-08
34.37137254901965,Prahlad Nagar,2022-10-16
34.43690537084403,Prahlad Nagar,2022-10-24
34.01324808184146,Prahlad Nagar,2022-11-01
32.19150895140667,Prahlad Nagar,2022-11-09
31.204859335038392,Prahlad Nagar,2022-11-17
29.78595907928392,Prahlad Nagar,2022-11-25
29.15250639386192,Prahlad Nagar,2022-12-03
30.281227621483417,Prahlad Nagar,2022-12-11
28.648491048593385,Prahlad Nagar,2022-12-19
26.766854219948865,Prahlad Nagar,2022-12-27
25.4058823529412,Prahlad Nagar,2023-01-01
25.26319693094632,Prahlad Nagar,2023-01-09
25.646726342711016,Prahlad Nagar,2023-01-17
25.517442455243,Prahlad Nagar,2023-01-25
30.02964194373405,Prahlad Nagar,2023-02-02
32.54941176470592,Prahlad Nagar,2023-02-10
33.95767263427112,Prahlad Nagar,2023-02-18
34.94757033248086,Prahlad Nagar,2023-02-26
35.054117647058845,Prahlad Nagar,2023-03-06
35.273324808184164,Prahlad Nagar,2023-03-14
35.347263427110015,Prahlad Nagar,2023-03-22
36.60104859335042,Prahlad Nagar,2023-03-30
40.18153452685425,Prahlad Nagar,2023-04-07
41.71823529411769,Prahlad Nagar,2023-04-15
42.21046035805631,Prahlad Nagar,2023-04-23
38.61923273657293,Prahlad Nagar,2023-05-01
44.82511508951411,Prahlad Nagar,2023-05-09
42.33319693094632,Prahlad Nagar,2023-05-17
38.367033248081874,Prahlad Nagar,2023-05-25
35.50687979539645,Prahlad Nagar,2023-06-02
35.28560102301795,Prahlad Nagar,2023-06-10
33.647800511509004,Prahlad Nagar,2023-06-18
32.01000000000005,Prahlad Nagar,2023-06-26
32.08889660211916,Prahlad Nagar,2023-07-04
32.16779320423826,Prahlad Nagar,2023-07-12
32.24668980635737,Prahlad Nagar,2023-07-20
32.325586408476475,Prahlad Nagar,2023-07-28
32.404483010595584,Prahlad Nagar,2023-08-05
32.483379612714685,Prahlad Nagar,2023-08-13
32.562276214833794,Prahlad Nagar,2023-08-21
33.953631713555026,Prahlad Nagar,2023-08-29
33.4553810880591,Prahlad Nagar,2023-09-06
32.957130462563164,Prahlad Nagar,2023-09-14
32.45887983706724,Prahlad Nagar,2023-09-22
33.79593350383634,Prahlad Nagar,2023-09-30
34.262378516624054,Prahlad Nagar,2023-10-08
34.57552429667522,Prahlad Nagar,2023-10-16
34.12792838874682,Prahlad Nagar,2023-10-24
32.84774936061385,Prahlad Nagar,2023-11-01
32.663248081841445,Prahlad Nagar,2023-11-09
30.361662404092115,Prahlad Nagar,2023-11-17
26.130787992495325,Prahlad Nagar,2023-11-25
27.93398976982101,Prahlad Nagar,2023-12-03
26.265370843989803,Prahlad Nagar,2023-12-11
26.58033248081845,Prahlad Nagar,2023-12-19
25.28528604118996,Prahlad Nagar,2023-12-27
24.201329923273683,Prahlad Nagar,2024-01-01
26.68547314578008,Prahlad Nagar,2024-01-09
25.75184143222509,Prahlad Nagar,2024-01-17
26.93117647058826,Prahlad Nagar,2024-01-25
28.48314578005117,Prahlad Nagar,2024-02-02
29.587314578005152,Prahlad Nagar,2024-02-10
31.596189258312062,Prahlad Nagar,2024-02-18
30.71416879795397,Prahlad Nagar,2024-02-26
33.30419437340157,Prahlad Nagar,2024-03-05
34.98856777493609,Prahlad Nagar,2024-03-13
37.59902813299237,Prahlad Nagar,2024-03-21
36.56324808184146,Prahlad Nagar,2024-03-29
38.16414322250643,Prahlad Nagar,2024-04-06
40.85629156010233,Prahlad Nagar,2024-04-14
40.95670076726346,Prahlad Nagar,2024-04-22
42.34687979539645,Prahlad Nagar,2024-04-30
39.51887468030692,Prahlad Nagar,2024-05-08
38.87713554987216,Prahlad Nagar,2024-05-16
37.293861892583145,Prahlad Nagar,2024-05-24
38.6562404092072,Prahlad Nagar,2024-06-01
39.0888235294118,Prahlad Nagar,2024-06-09
33.16607407407409,Prahlad Nagar,2024-06-17
32.7968966810967,Prahlad Nagar,2024-06-25
32.427719288119306,Prahlad Nagar,2024-07-03
32.058541895141914,Prahlad Nagar,2024-07-11
31.689364502164523,Prahlad Nagar,2024-07-19
31.32018710918713,Prahlad Nagar,2024-07-27
30.95100971620974,Prahlad Nagar,2024-08-04
30.581832323232344,Prahlad Nagar,2024-08-12
30.212654930254956,Prahlad Nagar,2024-08-20
29.84347753727756,Prahlad Nagar,2024-08-28
29.47430014430017,Prahlad Nagar,2024-09-05
30.394578005115104,Prahlad Nagar,2024-09-13
30.606099744245544,Prahlad Nagar,2024-09-21
30.817621483375984,Prahlad Nagar,2024-09-29
32.8076982097187,Prahlad Nagar,2024-10-07
30.62519181585681,Prahlad Nagar,2024-10-15
33.42258312020464,Prahlad Nagar,2024-10-23
33.22273657289005,Prahlad Nagar,2024-10-31
31.733682864450163,Prahlad Nagar,2024-11-08
28.94150895140668,Prahlad Nagar,2024-11-16
27.852173913043515,Prahlad Nagar,2024-11-24
26.71071611253199,Prahlad Nagar,2024-12-02
24.255345268542225,Prahlad Nagar,2024-12-10
24.69343434343437,Prahlad Nagar,2024-12-18
24.367950937950965,Prahlad Nagar,2024-12-26
24.8795140664962,Prahlad Nagar,2025-01-01
23.583503836317178,Prahlad Nagar,2025-01-09
26.7069309462916,Prahlad Nagar,2025-01-17
26.32097186700772,Prahlad Nagar,2025-01-25
26.557084398977004,Prahlad Nagar,2025-02-02
29.26299232736576,Prahlad Nagar,2025-02-10
29.49299232736577,Prahlad Nagar,2025-02-18
30.26378516624045,Prahlad Nagar,2025-02-26
35.30263427109976,Prahlad Nagar,2025-03-06
35.85739130434787,Prahlad Nagar,2025-03-14
35.7102046035806,Prahlad Nagar,2025-03-22
37.71677749360617,Prahlad Nagar,2025-03-30
37.97332480818419,Prahlad Nagar,2025-04-07
38.02066496163686,Prahlad Nagar,2025-04-15
39.140281329923305,Prahlad Nagar,2025-04-23
39.80682864450132,Prahlad Nagar,2025-05-01
35.64782608695656,Prahlad Nagar,2025-05-09
34.89291560102305,Prahlad Nagar,2025-05-17
30.04703800786372,Prahlad Nagar,2025-05-25
33.51360613810745,Prahlad Nagar,2025-06-02
33.11741687979543,Prahlad Nagar,2025-06-10
31.66483705964857,Prahlad Nagar,2025-06-18
30.212257239501707,Prahlad Nagar,2025-06-26
28.759677419354844,Prahlad Nagar,2025-07-04
27.932258064516144,Prahlad Nagar,2025-07-12
27.104838709677445,Prahlad Nagar,2025-07-20
26.277419354838745,Prahlad Nagar,2025-07-28
25.450000000000045,Prahlad Nagar,2025-08-05
26.242921994884952,Prahlad Nagar,2025-08-13
27.035843989769862,Prahlad Nagar,2025-08-21
27.828765984654773,Prahlad Nagar,2025-08-29
28.62168797953968,Prahlad Nagar,2025-09-06
29.95991048593354,Prahlad Nagar,2025-09-14
31.298132992327403,Prahlad Nagar,2025-09-22
24.05000000000001,Prahlad Nagar,2025-09-30
29.738618925831243,Prahlad Nagar,2025-10-08
30.6295140664962,Prahlad Nagar,2025-10-16
31.52040920716116,Prahlad Nagar,2025-10-24
27.182864450127912,Prahlad Nagar,2025-11-01
26.789616368286488,Prahlad Nagar,2025-11-09
25.42534526854223,Prahlad Nagar,2025-11-17
25.780000000000044,Prahlad Nagar,2025-11-25
25.03092071611256,Prahlad Nagar,2025-12-03
25.271278772378544,Prahlad Nagar,2025-12-11
25.168593350383663,Prahlad Nagar,2025-12-19
23.55493606138112,Prahlad Nagar,2025-12-27
21.53925831202048,Prahlad Nagar,2026-01-01
23.220946291560114,Prahlad Nagar,2026-01-09
22.31439897698213,Prahlad Nagar,2026-01-17
21.79774936061384,Prahlad Nagar,2026-01-25
25.76311953352773,Prahlad Nagar,2026-02-02
27.024168797954,Prahlad Nagar,2026-02-10
28.9432992327366,Prahlad Nagar,2026-02-18
30.355012787723822,Prahlad Nagar,2026-02-26
33.4190792838875,Prahlad Nagar,2026-03-06
27.216591194968583,Ranip,2018-01-01
30.35535849056607,Ranip,2018-01-09
29.99196226415097,Ranip,2018-01-17
29.941371069182413,Ranip,2018-01-25
30.606100628930854,Ranip,2018-02-02
31.22849056603775,Ranip,2018-02-10
34.84735849056606,Ranip,2018-02-18
36.66992452830192,Ranip,2018-02-26
38.03608805031449,Ranip,2018-03-06
38.02728301886796,Ranip,2018-03-14
41.06818867924531,Ranip,2018-03-22
42.03334591194971,Ranip,2018-03-30
40.46942138364783,Ranip,2018-04-07
44.06393710691827,Ranip,2018-04-15
44.33739622641512,Ranip,2018-04-23
43.96952201257866,Ranip,2018-05-01
44.46363522012581,Ranip,2018-05-09
43.42708176100631,Ranip,2018-05-17
43.11168553459122,Ranip,2018-05-25
37.96119496855349,Ranip,2018-06-02
34.57030188679249,Ranip,2018-06-10
37.858805031446565,Ranip,2018-06-18
37.38471110548312,Ranip,2018-06-26
36.91061717951968,Ranip,2018-07-04
36.436523253556224,Ranip,2018-07-12
35.96242932759278,Ranip,2018-07-20
35.488335401629335,Ranip,2018-07-28
35.01424147566589,Ranip,2018-08-05
34.540147549702446,Ranip,2018-08-13
34.066053623738995,Ranip,2018-08-21
33.59195969777555,Ranip,2018-08-29
33.117865771812106,Ranip,2018-09-06
35.63581132075473,Ranip,2018-09-14
36.36212578616355,Ranip,2018-09-22
37.65299371069186,Ranip,2018-09-30
35.992566037735884,Ranip,2018-10-08
38.16212578616356,Ranip,2018-10-16
37.09324528301889,Ranip,2018-10-24
35.691433962264185,Ranip,2018-11-01
34.95347169811324,Ranip,2018-11-09
34.568540880503164,Ranip,2018-11-17
31.602352201257894,Ranip,2018-11-25
30.45198742138368,Ranip,2018-12-03
28.058503144654107,Ranip,2018-12-11
28.55062893081763,Ranip,2018-12-19
27.323333333333352,Ranip,2018-12-27
27.904037735849084,Ranip,2019-01-01
27.099710691823923,Ranip,2019-01-09
28.792163522012604,Ranip,2019-01-17
26.69654088050317,Ranip,2019-01-25
26.839132075471746,Ranip,2019-02-02
30.66227672955978,Ranip,2019-02-10
34.27455345911954,Ranip,2019-02-18
32.84720754716986,Ranip,2019-02-26
35.26051572327046,Ranip,2019-03-06
38.01711949685537,Ranip,2019-03-14
41.494729559748464,Ranip,2019-03-22
44.01420125786166,Ranip,2019-03-30
44.89135849056608,Ranip,2019-04-07
44.20124528301889,Ranip,2019-04-15
45.68403773584906,Ranip,2019-04-23
43.860742138364806,Ranip,2019-05-01
41.36361006289311,Ranip,2019-05-09
42.79040251572329,Ranip,2019-05-17
44.13513207547174,Ranip,2019-05-25
40.834427672956,Ranip,2019-06-02
38.78225157232708,Ranip,2019-06-10
37.16937106918242,Ranip,2019-06-18
36.66665140008876,Ranip,2019-06-26
36.1639317309951,Ranip,2019-07-04
35.66121206190144,Ranip,2019-07-12
35.15849239280778,Ranip,2019-07-20
35.39329382290773,Ranip,2019-07-28
35.62809525300768,Ranip,2019-08-05
35.86289668310763,Ranip,2019-08-13
36.09769811320758,Ranip,2019-08-21
35.79661635220129,Ranip,2019-08-29
35.495534591195,Ranip,2019-09-06
35.19445283018871,Ranip,2019-09-14
34.893371069182415,Ranip,2019-09-22
34.59228930817613,Ranip,2019-09-30
37.224113207547184,Ranip,2019-10-08
35.18114465408808,Ranip,2019-10-16
32.127886792452856,Ranip,2019-10-24
32.460968553459146,Ranip,2019-11-01
32.998402515723306,Ranip,2019-11-09
32.60152201257864,Ranip,2019-11-17
30.737245283018904,Ranip,2019-11-25
28.96144654088052,Ranip,2019-12-03
27.62240251572331,Ranip,2019-12-11
27.931333333333367,Ranip,2019-12-19
24.88129559748431,Ranip,2019-12-27
26.54625157232707,Ranip,2020-01-01
24.169924528301912,Ranip,2020-01-09
27.30091823899373,Ranip,2020-01-17
28.561622641509462,Ranip,2020-01-25
28.28758490566041,Ranip,2020-02-02
31.824465408805047,Ranip,2020-02-10
33.62489308176103,Ranip,2020-02-18
34.14889308176103,Ranip,2020-02-26
33.705018867924544,Ranip,2020-03-05
35.84496855345914,Ranip,2020-03-13
36.90763522012581,Ranip,2020-03-21
41.23910691823903,Ranip,2020-03-29
42.10200000000002,Ranip,2020-04-06
43.06979874213839,Ranip,2020-04-14
43.318754716981154,Ranip,2020-04-22
44.78693081761009,Ranip,2020-04-30
44.28051572327046,Ranip,2020-05-08
45.07352201257864,Ranip,2020-05-16
43.88896855345915,Ranip,2020-05-24
38.57915723270442,Ranip,2020-06-01
36.24527861635222,Ranip,2020-06-09
33.91140000000003,Ranip,2020-06-17
39.79206289308178,Ranip,2020-06-25
34.07000000000005,Ranip,2020-07-03
34.4029587727709,Ranip,2020-07-11
34.73591754554175,Ranip,2020-07-19
35.068876318312604,Ranip,2020-07-27
35.40183509108346,Ranip,2020-08-04
35.734793863854314,Ranip,2020-08-12
36.067752636625166,Ranip,2020-08-20
36.40071140939602,Ranip,2020-08-28
34.20144200626963,Ranip,2020-09-05
34.59229961948702,Ranip,2020-09-13
34.98315723270442,Ranip,2020-09-21
35.658452830188715,Ranip,2020-09-29
36.50984905660381,Ranip,2020-10-07
37.81279245283021,Ranip,2020-10-15
37.46652830188682,Ranip,2020-10-23
34.2766918238994,Ranip,2020-10-31
32.59636477987424,Ranip,2020-11-08
32.058830188679266,Ranip,2020-11-16
31.527333333333367,Ranip,2020-11-24
32.16959748427676,Ranip,2020-12-02
28.573974842767324,Ranip,2020-12-10
27.835534591195003,Ranip,2020-12-18
27.047232704402543,Ranip,2020-12-26
26.24637583892619,Ranip,2021-01-01
28.078150943396263,Ranip,2021-01-09
28.884540880503163,Ranip,2021-01-17
27.03047798742141,Ranip,2021-01-25
29.24124528301889,Ranip,2021-02-02
31.57483018867927,Ranip,2021-02-10
34.37571069182393,Ranip,2021-02-18
37.191534591195,Ranip,2021-02-26
38.31961006289311,Ranip,2021-03-06
37.07744654088054,Ranip,2021-03-14
40.89410062893084,Ranip,2021-03-22
41.70008805031449,Ranip,2021-03-30
42.84929559748432,Ranip,2021-04-07
42.97591194968557,Ranip,2021-04-15
43.04612578616355,Ranip,2021-04-23
44.34650314465412,Ranip,2021-05-01
43.23714465408808,Ranip,2021-05-09
35.32325786163525,Ranip,2021-05-17
37.12451572327048,Ranip,2021-05-25
35.24620125786165,Ranip,2021-06-02
33.78527044025161,Ranip,2021-06-10
34.48758490566041,Ranip,2021-06-18
35.18989937106922,Ranip,2021-06-26
37.57416927899689,Ranip,2021-07-04
36.817251735148176,Ranip,2021-07-12
36.06033419129947,Ranip,2021-07-20
35.30341664745075,Ranip,2021-07-28
34.54649910360204,Ranip,2021-08-05
33.78958155975333,Ranip,2021-08-13
33.032664015904615,Ranip,2021-08-21
38.01613836477989,Ranip,2021-08-29
37.0418490566038,Ranip,2021-09-06
36.0675597484277,Ranip,2021-09-14
35.0932704402516,Ranip,2021-09-22
34.118981132075504,Ranip,2021-09-30
34.802000000000014,Ranip,2021-10-08
34.802628930817654,Ranip,2021-10-16
34.17832704402519,Ranip,2021-10-24
33.464893081761026,Ranip,2021-11-01
31.95797484276732,Ranip,2021-11-09
33.05319496855348,Ranip,2021-11-17
32.462553459119526,Ranip,2021-11-25
28.25588679245286,Ranip,2021-12-03
28.951786163522048,Ranip,2021-12-11
27.478578616352227,Ranip,2021-12-19
24.67735570469801,Ranip,2021-12-27
28.70989556135774,Ranip,2022-01-01
24.280842767295628,Ranip,2022-01-09
22.83026845637585,Ranip,2022-01-17
27.53274213836481,Ranip,2022-01-25
29.0018742138365,Ranip,2022-02-02
30.699811320754755,Ranip,2022-02-10
33.48033962264154,Ranip,2022-02-18
34.774251572327074,Ranip,2022-02-26
37.42423899371072,Ranip,2022-03-06
40.14733333333336,Ranip,2022-03-14
40.01077987421387,Ranip,2022-03-22
42.45772327044028,Ranip,2022-03-30
42.39943396226417,Ranip,2022-04-07
43.23394968553462,Ranip,2022-04-15
45.71382389937109,Ranip,2022-04-23
42.0070062893082,Ranip,2022-05-01
41.67155974842769,Ranip,2022-05-09
39.967710691823925,Ranip,2022-05-17
37.38861635220129,Ranip,2022-05-25
38.16778616352204,Ranip,2022-06-02
40.54567295597487,Ranip,2022-06-10
37.420842767295625,Ranip,2022-06-18
37.45735094339625,Ranip,2022-06-26
37.49385911949688,Ranip,2022-07-04
37.53036729559752,Ranip,2022-07-12
37.56687547169814,Ranip,2022-07-20
37.603383647798765,Ranip,2022-07-28
37.6398918238994,Ranip,2022-08-05
37.67640000000003,Ranip,2022-08-13
37.712908176100655,Ranip,2022-08-21
37.74941635220128,Ranip,2022-08-29
37.78592452830191,Ranip,2022-09-06
32.93327044025162,Ranip,2022-09-14
32.13405031446543,Ranip,2022-09-22
34.99447798742141,Ranip,2022-09-30
35.11715303983231,Ranip,2022-10-08
35.239828092243215,Ranip,2022-10-16
35.36250314465411,Ranip,2022-10-24
35.01384905660381,Ranip,2022-11-01
32.65098113207549,Ranip,2022-11-09
31.455635220125824,Ranip,2022-11-17
30.09410062893085,Ranip,2022-11-25
29.021119496855363,Ranip,2022-12-03
28.927182389937126,Ranip,2022-12-11
28.789044025157267,Ranip,2022-12-19
27.648993710691848,Ranip,2022-12-27
24.855484276729584,Ranip,2023-01-01
25.514578616352217,Ranip,2023-01-09
25.501773584905685,Ranip,2023-01-17
25.618456375838967,Ranip,2023-01-25
30.013974842767315,Ranip,2023-02-02
32.62612578616356,Ranip,2023-02-10
34.247257861635255,Ranip,2023-02-18
35.05470440251575,Ranip,2023-02-26
35.36886792452834,Ranip,2023-03-06
35.25327044025161,Ranip,2023-03-14
35.90952201257864,Ranip,2023-03-22
36.037698113207576,Ranip,2023-03-30
39.28152201257864,Ranip,2023-04-07
41.91586163522016,Ranip,2023-04-15
40.71704402515726,Ranip,2023-04-23
38.97311949685538,Ranip,2023-05-01
44.72786163522016,Ranip,2023-05-09
42.42589937106921,Ranip,2023-05-17
38.3224025157233,Ranip,2023-05-25
37.08237735849059,Ranip,2023-06-02
35.08383647798745,Ranip,2023-06-10
33.66704428941392,Ranip,2023-06-18
32.25025210084039,Ranip,2023-06-26
32.28378302264307,Ranip,2023-07-04
32.31731394444575,Ranip,2023-07-12
32.35084486624843,Ranip,2023-07-20
32.38437578805111,Ranip,2023-07-28
32.41790670985379,Ranip,2023-08-05
32.45143763165647,Ranip,2023-08-13
32.48496855345915,Ranip,2023-08-21
34.24396226415098,Ranip,2023-08-29
34.107635220125815,Ranip,2023-09-06
33.971308176100656,Ranip,2023-09-14
33.83498113207549,Ranip,2023-09-22
34.81923270440254,Ranip,2023-09-30
34.53679245283022,Ranip,2023-10-08
35.35238993710693,Ranip,2023-10-16
34.79749685534595,Ranip,2023-10-24
33.40954716981134,Ranip,2023-11-01
32.51455345911953,Ranip,2023-11-09
30.327962264150965,Ranip,2023-11-17
26.638246153846183,Ranip,2023-11-25
27.6617987421384,Ranip,2023-12-03
26.672465408805067,Ranip,2023-12-11
26.0777209302326,Ranip,2023-12-19
26.78875000000002,Ranip,2023-12-27
23.311031446540905,Ranip,2024-01-01
26.76200000000003,Ranip,2024-01-09
24.95563522012581,Ranip,2024-01-17
26.340465408805063,Ranip,2024-01-25
28.93694339622643,Ranip,2024-02-02
29.61573584905664,Ranip,2024-02-10
