area,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndvi_count,date
Isanpur,0.11508032062851632,0.1108222458241255,0.1185729366839936,0.0028279232449930415,10,2026-03-01
Juhapura,0.22420020494524298,0.2138598544284885,0.2348233893105074,0.009047833793948605,6,2018-01-01
Juhapura,0.1947381069486439,0.1855275388956258,0.2003833184274027,0.0059130506330179545,8,2018-02-01
Juhapura,0.21228388010553068,0.2043414546350856,0.2208865979268795,0.00731027793199905,6,2018-03-01
Juhapura,0.1871589031921228,0.1870909650018769,0.1872268413823687,9.607911004882396e-05,2,2018-04-01
Juhapura,0.18973426043882297,0.1856865451519477,0.1936423134163118,0.004447038001448776,4,2018-05-01
Juhapura,0.23711999756147698,0.2332424428523817,0.2433192944608108,0.004552421077760746,6,2018-10-01
Juhapura,0.21786296574559336,0.208861025993484,0.2231828373829468,0.006633524886629808,6,2018-11-01
Juhapura,0.20385206486265495,0.1828918188734898,0.2187528662963,0.015369490632444116,12,2018-12-01
Juhapura,0.1934655469770862,0.1720558251936415,0.2088317926655417,0.013620772178528766,10,2019-01-01
Juhapura,0.1825148903748414,0.1733004667615573,0.1930398593075726,0.008305178442416964,12,2019-02-01
Juhapura,0.1900147193222809,0.1776287756821587,0.2044137235699796,0.008019416520725402,12,2019-03-01
Juhapura,0.19754658157842134,0.1881155142464504,0.2177044126505045,0.009703987727295558,12,2019-04-01
Juhapura,0.1861354847735086,0.1729485595733418,0.1970026464878973,0.007958511344125665,12,2019-05-01
Juhapura,0.20346587027361318,0.0774660065402494,0.2757547153206221,0.08479631839456654,10,2019-10-01
Juhapura,0.2165151501410077,0.1682059423864121,0.2456414464385231,0.029470325279047718,10,2019-11-01
Juhapura,0.19927126142305798,0.1540550124615577,0.2284674520041374,0.027512493024764016,10,2019-12-01
Juhapura,0.17412173210645454,0.120036437919201,0.2029019957986308,0.040900788954662815,6,2020-01-01
Juhapura,0.18877489047937226,0.1580970571721261,0.2005672450984516,0.01428191266489763,12,2020-02-01
Juhapura,0.20326736765620598,0.1704858517477707,0.2228345908529676,0.02351097534456308,9,2020-03-01
Juhapura,0.2054820445997455,0.1871152631744158,0.2187079867739284,0.013957212532869185,12,2020-04-01
Juhapura,0.1925389425750498,0.1799564269697826,0.2073596647637658,0.010406371234508419,10,2020-05-01
